Id,SalePrice
1570,133157.114054381
1571,122151.73629089608
1572,146737.03416633143
1573,234337.3111003851
1574,113070.14813158038
1575,219777.77830724302
1576,234216.6659594804
1577,190288.50378964568
1578,142047.3205787479
1579,139094.18544724
1580,191718.03030855983
1581,154485.7185336529
1582,127700.3357163387
1583,316235.0484566871
1584,231557.23188188497
1585,144207.0071409883
1586,78305.34868006341
1587,102799.24589766226
1588,144900.58249321097
1589,101606.68496095612
1590,135376.17017275686
1591,94660.53712423894
1592,123772.58136911207
1593,119401.47113752205
1594,121691.66537203148
1595,113031.12159764174
1596,235257.69587213369
1597,180896.47648540448
1598,198886.79237366997
1599,164666.45052781136
1600,163350.36276098885
1601,69630.82499753303
1602,116379.87068131178
1603,68155.26851982337
1604,280311.10747239087
1605,245704.5141268842
1606,166807.9894361418
1607,171491.71319358333
1608,211513.46139423395
1609,185746.3701583453
1610,153496.2195780272
1611,140686.50876530088
1612,175541.88899850083
1613,172744.71797107093
1614,115219.44985783832
1615,86051.02419366146
1616,77508.02215969242
1617,87420.76814761407
1618,129899.10683837859
1619,139054.4667219712
1620,183339.6369794439
1621,137701.70120544708
1622,142511.69572250597
1623,273850.4720264031
1624,218809.47012364835
1625,121674.2664377834
1626,165854.87860318652
1627,188716.77667405218
1628,267679.7481121581
1629,173474.18427647857
1630,361382.10753072024
1631,207338.03020061352
1632,246755.15667479314
1633,170033.31615699394
1634,185036.00459742392
1635,178830.44905487483
1636,158073.22537804363
1637,186505.79466495322
1638,194569.01115438555
1639,180654.2488733617
1640,255218.89733402248
1641,176351.16574073932
1642,227260.47964484696
1643,227528.33574879428
1644,226173.86894544796
1645,204038.89889552948
1646,156442.67260406882
1647,159728.65713656426
1648,134576.76039887726
1649,138511.53063431132
1650,118023.96069783138
1651,123214.08854048997
1652,96119.84005998983
1653,97628.72456315713
1654,150409.70536241878
1655,139792.71727989308
1656,144371.71571920175
1657,151916.47309487217
1658,147373.63796550172
1659,125821.14070374497
1660,154218.04759020905
1661,436857.6886221134
1662,394983.1849548525
1663,387585.02211695386
1664,475575.89878772805
1665,311674.7132913674
1666,315182.168498288
1667,366969.71997698466
1668,335952.3305688943
1669,298153.91181700816
1670,347898.52902502206
1671,271945.1677017028
1672,440347.4647606468
1673,295562.57358114346
1674,243074.47748744456
1675,197427.5938778672
1676,196427.65057424802
1677,213298.5354055906
1678,459002.2571371087
1679,390462.13794773846
1680,334675.96063711745
1681,249175.10887883554
1682,314351.2555184725
1683,193200.31152733948
1684,174540.82579250535
1685,173720.93078314842
1686,173173.853498343
1687,169327.0764024872
1688,188997.55867665308
1689,192683.55508349033
1690,190056.14545147624
1691,183065.75270902767
1692,251062.13063134268
1693,169323.71277119752
1694,181295.82295895377
1695,163989.533700423
1696,280923.0412039195
1697,162885.89195579567
1698,353294.2517414415
1699,327080.7629605627
1700,250864.3339230929
1701,267695.8201506011
1702,252424.72485057625
1703,253537.03180981966
1704,288305.84165716596
1705,228618.1150086774
1706,314624.93738375785
1707,211281.7333478352
1708,211249.92740918457
1709,264680.0467617388
1710,220967.55023914762
1711,261240.2830610404
1712,262488.95198782894
1713,282255.4658816899
1714,219854.45778841057
1715,202148.7055580617
1716,185146.05338557868
1717,170423.48164453014
1718,131181.7922094653
1719,203650.98127104342
1720,241557.4090801258
1721,162805.8562429644
1722,119665.59248476577
1723,151393.55346993863
1724,209558.95528145187
1725,233751.545964578
1726,187654.45356993913
1727,167426.73513525198
1728,173361.9995119309
1729,161645.15828937132
1730,149879.9021114087
1731,122020.69768173603
1732,129813.8333024575
1733,120995.79841608334
1734,126870.61555957986
1735,130054.81034019588
1736,117242.19270882868
1737,314827.2585526425
1738,228242.44099505674
1739,265999.70090501214
1740,230302.7147572466
1741,193132.4916742178
1742,171263.38127535355
1743,175590.11101998817
1744,290126.70149399043
1745,227864.6353047735
1746,193835.45850688117
1747,215091.81764210953
1748,228746.43530008086
1749,156530.29433602124
1750,131591.99136887665
1751,230327.7708412483
1752,121520.44718923417
1753,149794.08536328087
1754,196814.49316378077
1755,169891.37526753405
1756,126312.44136935829
1757,121766.62983445117
1758,146216.8856454498
1759,160378.62995664755
1760,163093.19990338347
1761,147352.44113312266
1762,174265.63644629723
1763,172258.73935073064
1764,118581.09179055992
1765,157126.77042744763
1766,177616.2099934217
1767,217060.7959918014
1768,142897.23120661543
1769,164544.41577174346
1770,150745.6586653009
1771,126479.1588659487
1772,137143.5344173511
1773,129381.14397214091
1774,149362.65499631417
1775,138348.06746011457
1776,120713.64876942207
1777,113997.09794457402
1778,141422.01783504497
1779,121363.33284028282
1780,172645.4888487072
1781,128500.4397821496
1782,97421.06917288253
1783,142734.22936185473
1784,110914.7956040138
1785,116725.69240312514
1786,140320.21500140495
1787,159644.39249911567
1788,65233.8063958767
1789,99159.42353245775
1790,84742.1340273701
1791,187599.61262359796
1792,156997.08900518192
1793,132347.75801857127
1794,147284.90608723694
1795,133509.99184908613
1796,121609.15797360888
1797,116045.25166821868
1798,122057.84183271938
1799,112874.55360544106
1800,131506.57586665612
1801,128890.63823693481
1802,131679.4610141302
1803,153373.78670826048
1804,144784.49125229876
1805,136785.31841872042
1806,121622.53243983882
1807,129089.44330883888
1808,117198.291551385
1809,112417.50016740568
1810,137677.39914875594
1811,97770.8191312112
1812,98442.60387541683
1813,121405.25596708163
1814,96377.04017161592
1815,63682.87376119906
1816,100768.14499256051
1817,114450.29247195649
1818,141643.4208832509
1819,117207.09973904018
1820,58856.71833594531
1821,113729.40331115833
1822,148252.11583947894
1823,50175.18376967112
1824,130172.01381622333
1825,138329.75720350817
1826,107303.25936746392
1827,105951.08294082651
1828,134742.0884561531
1829,115596.06243780314
1830,141400.5220209968
1831,141559.4381855072
1832,94344.69189976557
1833,141298.49363112892
1834,120475.63270562276
1835,124973.61456359662
1836,124421.70182682894
1837,95217.87656240896
1838,122266.33585221924
1839,103175.46294403821
1840,148258.70971844715
1841,135066.04916981817
1842,90044.45922816353
1843,131810.88842981702
1844,129694.89304048153
1845,141685.58177901583
1846,156506.25867182636
1847,172998.48092701542
1848,63530.161313974284
1849,108796.27007549637
1850,119642.74431519698
1851,151453.77348356525
1852,124842.7298218614
1853,138125.7530534445
1854,168445.91518173783
1855,147818.43183517575
1856,222032.89908133546
1857,150035.95746781596
1858,136235.9285421909
1859,118574.18562497015
1860,153694.89854365037
1861,118967.41687238101
1862,279914.1713699868
1863,267682.25538925536
1864,267687.67371282825
1865,329557.75128837745
1866,321145.0716389125
1867,230389.12672424942
1868,294286.1510218505
1869,205605.03447563364
1870,230698.0736589748
1871,240110.7175669335
1872,173920.60385149482
1873,243707.16408732216
1874,145645.9063901079
1875,196867.45364972984
1876,194194.8213245616
1877,210960.41646834763
1878,208990.5430143649
1879,129984.04281105552
1880,135057.35330071193
1881,259154.6162616979
1882,247686.56608662196
1883,193050.2283562896
1884,208576.98269332288
1885,230570.99175293933
1886,287287.2823084626
1887,209094.9104162107
1888,274118.79443937296
1889,170307.97671544575
1890,122528.96883421176
1891,128650.63775356291
1892,105915.88521550776
1893,131514.66218599523
1894,124510.86654864241
1895,138516.8034199002
1896,124697.44161329522
1897,118545.8941748898
1898,111664.31225637588
1899,146205.61438631563
1900,141879.39299758713
1901,168145.14543596568
1902,150173.08464044268
1903,206792.53782567693
1904,138437.9743259334
1905,190456.2453230411
1906,152164.085221796
1907,210688.2224437654
1908,106028.57178456936
1909,133219.0759097997
1910,121100.88633103379
1911,198482.7912727366
1912,305122.85510281235
1913,145913.93857205156
1914,56768.977641587444
1915,321894.6668136234
1916,71960.89229972531
1917,250172.19430815513
1918,140008.8954754308
1919,171151.6882369529
1920,155603.2221606646
1921,392445.67277462647
1922,318312.0089975757
1923,217948.56225350106
1924,228198.71166155243
1925,204960.33023743867
1926,389964.25730170106
1927,137430.31918440232
1928,159649.68624681968
1929,124576.61559231071
1930,130450.18582900989
1931,140651.6708501991
1932,137742.3582213203
1933,164873.37544403062
1934,178805.59447879152
1935,173839.0902210367
1936,185561.3664438172
1937,181721.48984737194
1938,177818.87771368193
1939,244985.5859374825
1940,191896.679262421
1941,171582.51097803112
1942,175815.25942321736
1943,196254.0423015452
1944,338719.4054168038
1945,386976.5731064961
1946,150289.97681585833
1947,223649.91683754566
1948,165732.22816236407
1949,238090.41870705652
1950,182643.65465693048
1951,253495.82693652227
1952,222335.40739577267
1953,170754.43697992343
1954,179542.99692454946
1955,133492.1176415644
1956,292868.2470282632
1957,152963.45563484778
1958,297432.7792325376
1959,147614.53471904964
1960,114441.49585560351
1961,122549.70572791004
1962,96309.08086311535
1963,100988.23350043032
1964,110093.00776780698
1965,148700.5788832655
1966,140479.90252574105
1967,293154.41727095516
1968,444904.70035412075
1969,381360.06887426134
1970,423820.2133079143
1971,442352.4269966275
1972,369935.60805639223
1973,260609.96084997331
1974,320691.125259065
1975,425721.29479730036
1976,274732.0050974094
1977,372835.4210310127
1978,351615.8001462631
1979,339631.3493866784
1980,195997.67656552925
1981,338272.0306529596
1982,221401.19859950314
1983,206091.86905108808
1984,171300.84887547343
1985,219296.6047102654
1986,217840.21852884232
1987,181623.23967076425
1988,178577.478328763
1989,190286.81786939516
1990,212685.22826071846
1991,226359.36317108033
1992,213461.8255354829
1993,173260.031696775
1994,231084.18932980107
1995,184512.65150045845
1996,252233.56160586295
1997,299362.9348025364
1998,338466.1616057271
1999,261877.5645621132
2000,313443.6296119466
2001,270297.859113137
2002,236710.01694211402
2003,254699.4118465406
2004,272084.33775563154
2005,212816.56425585403
2006,217920.7317170815
2007,252068.44160382502
2008,216455.59225822138
2009,191260.00855033784
2010,191707.54473512142
2011,131692.95584938407
2012,177999.95535114544
2013,181036.8748999723
2014,186702.52583773382
2015,200512.19616865943
2016,192311.34278236574
2017,198684.27560859147
2018,120056.60523189718
2019,132938.39112736483
2020,111670.83930641814
2021,108343.40642115448
2022,181007.67388122427
2023,141324.22455574138
2024,262226.4195666434
2025,351176.4407938612
2026,177655.19356237707
2027,158521.62650369015
2028,155072.27279565734
2029,164696.68572439707
2030,263608.0781458645
2031,217458.35526707635
2032,227159.85597427067
2033,246709.31874530137
2034,165017.65767919083
2035,212961.2594205158
2036,187739.81524164657
2037,204360.03572871658
2038,287654.7519955073
2039,210280.74512007448
2040,283476.83007643843
2041,279330.69618731947
2042,204667.10218460739
2043,169133.7873600074
2044,160437.64164321174
2045,207917.64893218514
2046,149159.39050237086
2047,146824.86090491578
2048,137646.01121982528
2049,140865.41707467462
2050,177294.2879839122
2051,107451.0594323764
2052,125071.25990926054
2053,145452.42676461863
2054,86553.73679396424
2055,152528.2781295589
2056,142115.13942947547
2057,119937.87676343854
2058,223930.8642377372
2059,133310.98337156375
2060,174307.15951383862
2061,174207.81572704366
2062,132742.0483675644
2063,115138.31174083053
2064,140708.8604477925
2065,117678.57188608608
2066,167605.83660806614
2067,118665.76033602394
2068,144348.33152973276
2069,83574.18944743392
2070,112711.22489086885
2071,99545.45633479216
2072,128758.3174635403
2073,135715.27290597305
2074,167814.42334911335
2075,141782.63829810565
2076,118790.03840696711
2077,155548.7127767116
2078,129835.9302766016
2079,130876.15995120052
2080,117700.73590549096
2081,129211.43875673976
2082,123903.07650201155
2083,143592.45620779242
2084,111700.00011936181
2085,124490.10028005125
2086,106515.17007102136
2087,119185.06339306812
2088,100344.87009174784
2089,85375.42686297346
2090,123097.84855794885
2091,117899.60077721352
2092,127402.44302886094
2093,112354.79650632813
2094,100514.37032043343
2095,146487.85112357713
2096,83645.03740315088
2097,96601.13081109594
2098,140025.11377335354
2099,59615.137553503206
2100,90192.64130401274
2101,114929.2845929296
2102,123528.60239122924
2103,105874.48409693975
2104,126139.99815986834
2105,118889.04116374147
2106,76100.05867517983
2107,191358.78226717783
2108,113117.74646786312
2109,109875.47621632098
2110,130158.94647249716
2111,135923.9972126332
2112,136762.54919160032
2113,122473.07025987095
2114,117706.92465529601
2115,154711.76262213572
2116,116032.8268413262
2117,147330.38780984268
2118,124030.60309809259
2119,112300.27953687518
2120,108538.34128845826
2121,89675.37375316965
2122,112460.39565429825
2123,94376.1233478298
2124,156672.08413057635
2125,125463.71553797131
2126,145014.3424961793
2127,173089.2910923037
2128,125574.65128543216
2129,89643.26812272434
2130,132853.22813468
2131,136388.41043630443
2132,114091.572533891
2133,118614.13399048286
2134,121831.22292139995
2135,103957.82888487504
2136,77553.64263698722
2137,116834.29178406009
2138,132458.230744871
2139,151409.85258993183
2140,137231.88821826837
2141,142591.953668013
2142,130258.02767393396
2143,148490.64649488791
2144,122946.26873309481
2145,137071.12652670778
2146,156218.33180909828
2147,145259.79629696868
2148,123768.6227799096
2149,146903.50733738428
2150,213638.214722278
2151,112640.01306531648
2152,174563.31668215344
2153,169460.87341965616
2154,111076.82302560427
2155,137030.91393673082
2156,256536.17049689734
2157,238429.33479924296
2158,233177.54981094057
2159,206875.26176672115
2160,177346.8882769261
2161,235340.08957883972
2162,411193.71290354803
2163,354527.2720185413
2164,248719.0091481168
2165,188935.65721846092
2166,147858.62869625934
2167,207854.51332388923
2168,201595.98455749432
2169,193374.66272732805
2170,211633.14564362002
2171,150379.97830903047
2172,134145.64714014033
2173,163718.62921692047
2174,228740.33117750485
2175,283516.23851090117
2176,305792.9250397275
2177,243232.86734934617
2178,215868.94579337677
2179,143122.3532818327
2180,218511.44968690377
2181,189814.98148040992
2182,222468.3414441629
2183,192498.40928994014
2184,125047.09860553438
2185,119712.61488536694
2186,148577.69817013328
2187,151500.14823922017
2188,149186.94636500828
2189,245042.094016192
2190,82798.67692335884
2191,81241.1291531305
2192,88806.89800886902
2193,98270.42430576615
2194,104347.13426792482
2195,122212.967749768
2196,103641.96685910728
2197,123620.34278101118
2198,155742.80113755056
2199,181571.34444521222
2200,139310.50930803423
2201,139693.89475948227
2202,196643.8223488774
2203,137431.53407484377
2204,176292.7236773804
2205,119235.58143455323
2206,139470.52468773632
2207,216625.22465193606
2208,237158.99297379318
2209,231637.34438838958
2210,115356.93079312365
2211,111989.75242968462
2212,118082.5985976446
2213,103809.44597687905
2214,141702.6753474427
2215,103555.49377191404
2216,143509.0890469613
2217,73158.0598586242
2218,76198.49006011002
2219,66637.5806422179
2220,68081.5218279054
2221,326740.0396536405
2222,280695.891383392
2223,296884.93130485126
2224,213691.53802877237
2225,127168.2128500246
2226,194073.43296477146
2227,200841.31506173455
2228,262703.40058771276
2229,253145.33533119288
2230,152604.86374804302
2231,216043.32873060319
2232,182207.5973473937
2233,185230.6882305746
2234,236141.58536707683
2235,225238.73302650792
2236,263451.65140965383
2237,339555.0892982777
2238,196186.5249171531
2239,107135.5669784097
2240,155529.14647794588
2241,165735.71518668364
2242,121777.82303795667
2243,125446.32414025032
2244,100330.39202774009
2245,92705.62849449285
2246,143208.23361645223
2247,104997.706247045
2248,125036.35930910049
2249,126112.01618735684
2250,134813.12337861632
2251,108114.19180309463
2252,179308.2566602824
2253,156905.26206277148
2254,175758.40787623887
2255,187567.36892593396
2256,179049.81466701953
2257,213801.6762575004
2258,161572.73975549595
2259,179099.0266467575
2260,150007.61006274898
2261,180698.84677483066
2262,208296.3646737583
2263,367185.672008732
2264,485262.86121681624
2265,168425.3357632825
2266,276761.8715021102
2267,389344.197128774
2268,418787.2900850192
2269,147611.71528705597
2270,195202.64158375692
2271,214105.99212399515
2272,191806.4964337377
2273,165803.33764785534
2274,175251.70713441403
2275,165474.01418040635
2276,183942.0812025687
2277,183438.99923410974
2278,147826.1553271226
2279,125954.18222321873
2280,114899.08612453693
2281,175311.35339921535
2282,186933.04308406843
2283,101985.7355420986
2284,114795.0602863485
2285,139557.177024558
2286,127390.13042037084
2287,357197.15841764334
2288,279341.1420145285
2289,391609.74861153995
2290,462122.898257103
2291,328624.9865920515
2292,432460.3529418328
2293,491145.77637462626
2294,397730.4342192975
2295,491288.93118628697
2296,297668.78330842813
2297,319617.21423149836
2298,320625.4819021434
2299,379025.80003663356
2300,337608.3165482305
2301,300169.88808378566
2302,254733.93766974614
2303,240351.03301277696
2304,242841.7527782424
2305,192712.30573962233
2306,191917.90962098277
2307,199124.95736704877
2308,231815.8172775662
2309,266904.7258543089
2310,211123.55368070366
2311,205114.2439480329
2312,178605.41346666834
2313,177097.54133973623
2314,169508.54402391036
2315,180045.31784344505
2316,190510.26394774002
2317,181118.07611746222
2318,182904.29778474197
2319,180634.3794496129
2320,186504.0943143881
2321,231049.41860225215
2322,185288.40985348806
2323,180482.7941797476
2324,171741.53269230408
2325,211823.73865951554
2326,172702.60704492478
2327,207533.31730452963
2328,218963.90735719074
2329,187874.0999679909
2330,182208.76715353393
2331,362527.83478817693
2332,383177.2802752886
2333,316502.8203757676
2334,256278.24652462496
2335,259860.42709098884
2336,314533.64825194905
2337,199211.4718633531
2338,275425.8238230946
2339,219313.24499159885
2340,401887.50452005176
2341,215986.05242497163
2342,224989.96677485562
2343,229197.8981157127
2344,220913.0033431364
2345,233554.903858522
2346,208510.22373178793
2347,198292.96283289188
2348,238894.0573756547
2349,176242.95958000835
2350,302118.9944269258
2351,256041.9010457571
2352,254495.03528426247
2353,263908.0594015234
2354,131746.27397253038
2355,135745.0539838118
2356,147968.40471690192
2357,197489.98536907384
2358,197001.70901362764
2359,126978.08520510956
2360,121476.09765705813
2361,141364.6954490471
2362,278099.00261310395
2363,135739.65808136284
2364,152191.3933692558
2365,212631.20203427284
2366,184578.1966270932
2367,213363.67049393637
2368,204218.5449595902
2369,213826.29894749736
2370,166724.35141323003
2371,168996.49199990253
2372,194656.05972635784
2373,264797.2162592683
2374,301067.5960126492
2375,240823.03477781528
2376,282339.53582873027
2377,346471.88284617465
2378,148687.7763932758
2379,201213.114658142
2380,147961.16635622949
2381,166852.09641000678
2382,192352.40037193533
2383,205161.3935954053
2384,241229.80710933747
2385,155288.78126303313
2386,136000.3859528688
2387,136932.86967211295
2388,100327.39514888698
2389,121026.87837832393
2390,146289.7673542744
2391,140847.7268522057
2392,114857.5003147138
2393,167438.29400612
2394,138028.64746646307
2395,205666.51865161594
2396,141332.95629449782
2397,210343.8685771499
2398,136031.63957329208
2399,63726.50358141653
2400,61563.93003740163
2401,118777.10771198456
2402,138149.11722438908
2403,139651.93267216184
2404,146989.56139672504
2405,158363.39165309657
2406,139925.18933625388
2407,126335.46088760858
2408,138269.64534118213
2409,126649.80044009576
2410,169024.24026348192
2411,117449.72861275774
2412,154245.19437186734
2413,131748.5968763442
2414,138877.45076284895
2415,132353.84455847353
2416,120087.08609624475
2417,128870.4045302003
2418,128981.5947400283
2419,126257.97039322779
2420,128662.30117242219
2421,156427.3694564026
2422,109637.89812725276
2423,119543.72516021322
2424,154469.27413449594
2425,190691.32175486835
2426,133274.6276282434
2427,130225.75469639277
2428,165771.66122618198
2429,114676.05402935095
2430,131298.42054694289
2431,112988.77846919987
2432,142264.62610263954
2433,147266.37698292616
2434,136543.11932691644
2435,152456.82993412486
2436,111451.4228114932
2437,106100.15906273882
2438,126498.05714078575
2439,107763.11955792375
2440,119733.55255405388
2441,99025.98882158396
2442,102570.56727557792
2443,117642.49453790959
2444,127758.2469289759
2445,91425.44486894904
2446,129465.02654578496
2447,173674.140915079
2448,131361.40489974516
2449,112349.46038736311
2450,149081.07355392532
2451,121802.50660065834
2452,189125.76014502646
2453,94756.65108292198
2454,122585.40256544162
2455,119991.23579834866
2456,134546.70591312493
2457,128085.92374881465
2458,121707.54722804902
2459,109830.44255448457
2460,137710.5741852534
2461,120849.47754371764
2462,132631.32916704446
2463,119748.18062658337
2464,174153.64652491282
2465,138353.78340972305
2466,121910.2635678494
2467,128768.60275944487
2468,88676.86051885171
2469,86999.81296615048
2470,187346.28976251616
2471,192456.72521267654
2472,162377.36902230262
2473,119347.47784319981
2474,84004.43122115385
2475,206060.51453322178
2476,119599.28429106962
2477,130125.9736943162
2478,157979.51822779462
2479,105605.88656862748
2480,142277.43663669116
2481,122582.62939280865
2482,126617.16179126874
2483,117040.09463355431
2484,124268.22575541626
2485,125818.74771342025
2486,150968.22407203657
2487,179619.88720109966
2488,154559.37929932392
2489,148695.34096292686
2490,148072.43769179127
2491,91772.5738369324
2492,190104.79147837288
2493,146914.99490189465
2494,147904.40840977174
2495,96620.05357017773
2496,235979.6698842044
2497,151443.78377056745
2498,117482.84402902647
2499,93054.25204212895
2500,126885.35171240463
2501,138592.68239472463
2502,145395.38128016447
2503,98101.83119934723
2504,198188.86919402707
2505,226971.30825128898
2506,256361.66556124354
2507,293588.8088710555
2508,258217.06608582367
2509,221231.8389184371
2510,218791.69780926345
2511,178571.63031657482
2512,206457.99089243053
2513,217839.67274859248
2514,277735.4528678621
2515,149226.0403669083
2516,167343.59989081215
2517,136971.93532002813
2518,147361.73838770523
2519,222262.49981864358
2520,207634.68508064482
2521,188920.7054689766
2522,220455.28442536364
2523,125234.01685712919
2524,138067.55507698405
2525,145419.2766535058
2526,138415.02144581173
2527,114929.04931714576
2528,134622.8304844004
2529,131024.6223001882
2530,121611.14157287982
2531,244799.59934215347
2532,223521.3789568842
2533,197417.0046136677
2534,224144.72460026378
2535,301356.1212790301
2536,235176.7406276157
2537,225967.19931077582
2538,187040.88581524917
2539,186463.50060181215
2540,181501.66997442872
2541,182468.04029814692
2542,169830.17045063712
2543,124811.84423490604
2544,120266.67264535057
2545,133162.96702707422
2546,132302.166861776
2547,136164.62623454997
2548,148368.06151724927
2549,157169.69400235775
2550,402250.5817514681
2551,140650.00826290942
2552,128354.71596873883
2553,81477.49595482
2554,98585.38053160952
2555,113934.45446367028
2556,103879.14354896331
2557,110017.48502225353
2558,142915.52143615118
2559,141611.62962447797
2560,146053.41880422377
2561,134777.80711903132
2562,132303.4252460216
2563,149598.63320312824
2564,188054.0134763979
2565,136255.2312557167
2566,160376.4685559095
2567,137173.62273742328
2568,188615.35972587572
2569,210730.51965841846
2570,114815.14620439145
2571,192758.82114668156
2572,139781.9385614956
2573,213379.09938892993
2574,241960.83701574864
2575,128357.23566133787
2576,118379.02282800371
2577,159065.97591439117
2578,89567.9639995364
2579,72268.3042004585
2580,101113.15594301952
2581,104462.35304183555
2582,103346.54054216205
2583,281045.5450880096
2584,165401.591694027
2585,197111.08790295417
2586,218509.88574127894
2587,194202.30740174078
2588,138343.29074515565
2589,147440.47384870052
2590,211856.71814491125
2591,216257.9502630199
2592,212892.53587048984
2593,247284.8920684026
2594,176697.15496593298
2595,194753.47845038137
2596,316092.955183235
2597,195744.18783594892
2598,281562.97663506324
2599,332537.27148835006
2600,144012.2484075865
2601,138509.26489712283
2602,84331.58399429354
2603,93804.70821688065
2604,88043.81992760686
2605,80893.25853624144
2606,152689.58659630473
2607,191435.1116250791
2608,206848.34360190734
2609,167607.30528570348
2610,106726.68960634507
2611,139825.63466183312
2612,157568.72483992984
2613,131746.64874038013
2614,123761.47858451307
2615,152402.37315629557
2616,142202.84033416686
2617,180715.80536156567
2618,189140.9292610048
2619,194172.33508557646
2620,180844.17531882942
2621,180930.1546457782
2622,185518.05436338868
2623,241886.9306372621
2624,317059.2277302763
2625,307418.12293181935
2626,170102.77641741672
2627,160814.776028947
2628,446609.03054999595
2629,478918.5728224737
2630,344452.9048399691
2631,467021.2695556797
2632,426273.27349827194
2633,292974.711628375
2634,420656.1907464448
2635,150729.17701475057
2636,176634.97310257258
2637,170051.66579822276
2638,258854.00226510517
2639,175268.7074936234
2640,150688.94437347556
2641,103837.4327460487
2642,191569.4728841815
2643,105308.52990858957
2644,129678.76749622113
2645,104393.10864493567
2646,93702.6914493952
2647,99749.64091409919
2648,144456.68207422344
2649,142603.67127581986
2650,136710.33603033377
2651,143867.3830182162
2652,409814.04121301643
2653,252187.2613030709
2654,268247.61700065713
2655,413004.4851436783
2656,315337.9412257191
2657,335651.9111895688
2658,295567.81499311596
2659,294489.69943268754
2660,365061.43398182804
2661,349888.00300274027
2662,357548.98128045065
2663,285514.6921685526
2664,259901.3130418868
2665,314240.95717022935
2666,267447.0205362271
2667,172772.4958908158
2668,181170.75320994155
2669,183223.75547004782
2670,277974.92141873285
2671,184010.5759079713
2672,190297.1745950568
2673,204890.26220363248
2674,202669.54158025517
2675,166129.0160140358
2676,189908.15488168676
2677,196568.48039635707
2678,250100.17230365626
2679,263534.6515845981
2680,274307.116601923
2681,385187.43453978834
2682,311356.4667321972
2683,514411.82623141765
2684,311783.49298328004
2685,322805.12193744077
2686,251957.67436021552
2687,300749.9851790414
2688,212052.0552945492
2689,197343.96231975046
2690,447688.46495019365
2691,192146.08040038132
2692,130979.28253468993
2693,201913.55460494856
2694,128896.355075052
2695,191539.73210340005
2696,184363.0159087712
2697,192584.1831922351
2698,186737.05290348022
2699,178447.7345738289
2700,160622.68339528167
2701,151588.31099647522
2702,111899.68760864435
2703,122781.32624499609
2704,136184.48661140108
2705,120889.04274433671
2706,115626.25623044532
2707,123404.22325763272
2708,133347.38934228712
2709,103287.82699377871
2710,126790.07773062309
2711,285527.3748181747
2712,382695.58931605355
2713,172830.2077253342
2714,153580.23372214386
2715,171232.2311873045
2716,154415.12255412544
2717,190376.50853291672
2718,223562.96611527578
2719,155682.57373950456
2720,164161.59937994863
2721,136658.38359653822
2722,159547.78239776817
2723,142014.34712479752
2724,128092.89493269674
2725,134884.84222976852
2726,150644.24990201945
2727,178315.0949872746
2728,171004.66428626204
2729,145841.5648086475
2730,145483.83147637104
2731,126993.64612374999
2732,122116.71941432882
2733,160296.91847854713
2734,136663.95993867712
